edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	csr_title	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E00836	42720	3010001016850	日本化薬株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007UMT	有価証券報告書－第159期(平成27年4月1日－平成28年3月31日)			1	1	7	12	1.82503568E8	1.62922004E11	2.17130004E10	2.10160005E10	1.72909998E10	2.72678994E11	2.00492007E11	1.88919005E11	5.3379999E9	30.0	96.09	1075.56			2.68902498E11	2.00085996E11	1.87789001E11		9.21	7.82	13.33	12.9	69.28	30.87	2.67	1528.0	1580.0	1067.0	1138.0	1274.75
E00837	43670	4120001077410	広栄化学工業株式会社	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007V40	有価証券報告書－第155期(平成27年4月1日－平成28年3月31日)			0	2	7	12	2.45E7	1.82790001E10	1.21E9	1.104E9	4.35E8	2.07399997E10	1.33790003E10	1.33790003E10	1.95E8	8.0	17.78	546.93			2.06259999E10	1.32350003E10	1.32350003E10		3.29	5.35	6.62	6.04	64.51	44.83	1.47	280.0	355.0	235.0	274.0	286.5
E00838	42200	9010001034970	リケンテクノス株式会社	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007TPG	有価証券報告書－第87期(平成27年4月1日－平成28年3月31日)			1	1	7	12	6.611382E7	9.0589004E10	5.0840003E9	4.9309998E9	2.48199987E9	8.4156998E10	4.6746001E10	4.0114E10	5.99E8	10.0	41.41	669.0			8.5121499E10	4.5984502E10	3.97865E10		6.24	5.79	5.61	5.44	47.67	24.13	1.3	436.0	536.0	313.0	388.0	431.6666666666667
E00839	42220	5010501016027	児玉化学工業株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007ZJU	有価証券報告書－第89期(平成27年4月1日－平成28年3月31日)			1	2	7	12	3.0154412E7	2.23829996E10	-1.2E7	-5.11E8	-7.1E8	1.84929997E10	6.37E8	-9000000.0	0.0	0.0	-24.11	-0.34			1.9411499E10	1.19249997E9	5.0E8		-142.0	-2.63	-0.05	-2.28	-0.05		0.0	81.0	106.0	49.0	65.0	78.66666666666667
E00840	41830	4010401052081	三井化学株式会社	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007TYC	有価証券報告書－第19期(平成27年4月1日－平成28年3月31日)			1	1	7	12	1.0220201E9	1.34389799E12	7.0926E10	6.3183E10	2.29629993E10	1.258948E12	4.43237007E11	3.81971005E11	8.0050002E9	8.0	22.95	381.77			1.33536901E12	4.57268003E11	3.94102997E11		5.83	4.73	5.28	4.7	30.34	34.86	1.75	384.0	545.0	351.0	375.0	397.0
E00841	40990	3470001007507	四国化成工業株式会社	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007OLX	有価証券報告書－第96期(平成27年4月1日－平成28年3月31日)			1	1	7	12	5.8948064E7	5.0246001E10	7.9730002E9	8.1970002E9	4.8540001E9	7.7510001E10	5.4855E10	5.4240002E10	9.34E8	16.0	83.08	928.28			7.5886002E10	5.3438001E10	5.28635E10		9.18	10.8	15.87	16.31	69.98	19.24	1.75	955.0	1280.0	796.0	976.0	1048.6666666666667
E00842	41000	3240001028939	戸田工業株式会社	2015	FY	2016-06-30	2015-04-01	2016-03-31	S10082SY	有価証券報告書－第83期(平成27年4月1日－平成28年3月31日)			1	1	7	12	6.099192E7	2.85099991E10	1.051E9	-1.44E9	-6.8649999E9	4.9334002E10	2.12970004E10	2.0265001E10	2.3E8	4.0	-119.21	351.91			5.4928998E10	2.53155E10	2.42120008E10		-28.35	-2.62	3.69	-5.05	41.08		0.91	430.0	438.0	240.0	318.0	326.5
E00845	42280	7120001065932	積水化成品工業株式会社	2015	FY	2016-06-27	2015-04-01	2016-03-31	S1007T2W	有価証券報告書－第72期(平成27年4月1日－平成28年3月31日)			1	1	7	12	9.5976216E7	1.01559001E11	5.1180001E9	4.8620001E9	3.14700006E9	1.14891997E11	5.8800001E10	5.8109002E10	1.122E9	12.0	33.67	621.65			1.15546497E11	5.8537501E10	5.7831502E10		5.44	4.21	5.04	4.79	50.58	35.65	1.92	440.0	505.0	327.0	341.0	410.5
E00846	58160	6120001011879	オーナンバ株式会社	2015	FY	2016-03-30	2015-01-01	2015-12-31	S10077JM	有価証券報告書－第85期(平成27年1月1日－平成27年12月31日)			1	2	13	12	1.2558251E7	3.6895998E10	1.21299994E9	1.072E9	-3.63E8	2.99510006E10	1.53339996E10	1.47259996E10	1.25E8	10.0	-29.03	1174.62			3.14590003E10	1.58220001E10	1.52429998E10		-2.38	3.41	3.29	2.91	49.17		0.79	450.0	516.0	310.0	355.0	401.5
E00848	45310	9010001059621	有機合成薬品工業株式会社	2015	FY	2016-06-27	2015-04-01	2016-03-31	S1007XYV	有価証券報告書－第96期(平成27年4月1日－平成28年3月31日)			0	1	8	12	2.1974E7	1.0576E10	4.58E8	4.65E8	3.5E8	1.78459996E10	1.05569997E10	1.05569997E10	1.3E8	6.0	16.07	483.66			1.76880005E10	1.04749998E10	1.04749998E10		3.34	2.63	4.33	4.4	59.16	37.14	1.24	280.0	342.0	226.0	247.0	272.75
E00850	42740	5013101001167	細谷火工株式会社	2015	FY	2016-06-27	2015-04-01	2016-03-31	S1007XUG	有価証券報告書－第65期(平成27年4月1日－平成28年3月31日)			0	6	7	12	4032000.0	1.584E9	1.27E8	1.54E8	9.9E7	3.15900006E9	2.03900006E9	2.03900006E9	2.8E7	7.0	24.8	509.04			3.1305001E9	2.01849997E9	2.01849997E9		4.9	4.92	8.02	9.72	64.55	28.28	1.39	376.0	559.0	350.0	380.0	391.0
E00852	43620	4120001093267	日本精化株式会社	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007PNZ	有価証券報告書－第148期(平成27年4月1日－平成28年3月31日)			1	1	7	12	2.5372448E7	2.58669998E10	2.38300006E9	2.61100006E9	1.79900006E9	3.7924E10	3.07330007E10	3.00180009E10	5.46E8	23.0	75.76	1263.99			3.73825E10	3.02404997E10	2.94899999E10		6.1	6.98	9.21	10.09	79.15	30.35	1.81	906.0	1020.0	680.0	769.0	871.1666666666666
E00854	41860	3020001069823	東京応化工業株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007ZGL	有価証券報告書－第86期(平成27年4月1日－平成28年3月31日)			1	1	7	12	4.51E7	8.9969E10	1.24379996E10	1.26840003E10	7.7159997E9	1.67300006E11	1.47269992E11	1.42370996E11	2.768E9	64.0	177.3	3298.0			1.71081499E11	1.49634499E11	1.44908993E11		5.32	7.41	13.82	14.1	85.1	35.87	1.85	3850.0	4030.0	2707.0	2816.0	3490.8333333333335
E00855	41870	1120001093014	大阪有機化学工業株式会社	2015	FY	2017-02-24	2015-12-01	2016-11-30	S1009RWS	有価証券報告書－第70期(平成27年12月1日－平成28年11月30日)			1	1	7	12	2.2410038E7	2.35860009E10	2.44099994E9	2.596E9	2.044E9	3.584E10	2.69720003E10	2.6742999E10	5.6E8	25.0	91.07	1193.9			3.4633499E10	2.64114995E10	2.61839995E10		7.81	7.5	10.35	11.01	74.62	27.4	2.12	512.0	775.0	510.0	606.0	533.0
E00857	79580	2011501003026	天馬株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007WZ1	有価証券報告書－第68期(平成27年4月1日－平成28年3月31日)			1	1	7	12	2.8813026E7	8.1266999E10	4.5510001E9	5.4659999E9	3.57400013E9	8.7442997E10	7.2029004E10	7.2029004E10	9.65E8	40.0	146.71	2984.99			8.9056002E10	7.36135E10	7.36135E10		4.86	6.14	5.6	6.73	82.37	27.0	1.31	1927.0	2435.0	1772.0	1843.0	1950.0
E00858	79420	9010001019484	株式会社ジェイエスピー	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007R21	有価証券報告書－第58期(平成27年4月1日－平成28年3月31日)			1	1	7	12	3.1413472E7	1.14903998E11	9.2780001E9	9.1009997E9	5.9139999E9	1.15136004E11	7.2496996E10	6.789E10	1.192E9	40.0	198.4	2277.32			1.15926499E11	7.14245E10	6.6598498E10		8.88	7.85	8.07	7.92	58.97	20.16	1.67	2223.0	2763.0	1816.0	2242.0	2044.3333333333333
E00859	43640	8240001032184	マナック株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007KII	有価証券報告書－第71期(平成27年4月1日－平成28年3月31日)			1	2	7	12	8625000.0	8.7620004E9	2.86E8	2.13E8	1.75E8	1.22090004E10	8.8490004E9	8.8490004E9	6.0E7	7.5	21.89	1101.57			1.23585004E10	8.9269996E9	8.9269996E9		1.96	1.72	3.26	2.43	72.48	34.29	0.67	499.0	630.0	372.0	417.0	448.0
E00860	49550	4010401001187	アグロ　カネショウ株式会社	2015	FY	2016-03-29	2015-01-01	2015-12-31	S10078KQ	有価証券報告書－第57期(平成27年1月1日－平成27年12月31日)			1	1	7	12	1.3404862E7	1.43140004E10	2.06300006E9	2.102E9	1.28499994E9	2.42260009E10	1.86319995E10	1.56230001E10	2.77E8	22.0	101.15	1236.43			2.49625006E10	1.85789993E10	1.55445002E10		8.27	8.42	14.41	14.68	64.49	21.56	1.49	871.0	1151.0	819.0	1048.0	858.0
E00861	79250	3010001057580	前澤化成工業株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007X99	有価証券報告書－第62期(平成27年4月1日－平成28年3月31日)			1	1	7	12	1.5732E7	2.23100006E10	1.066E9	1.28700006E9	6.48E8	4.4582998E10	3.6084998E10	3.6084998E10	4.53E8	30.0	42.82	2394.32			4.4509E10	3.6205998E10	3.6205998E10		1.79	2.89	4.78	5.77	80.94	69.91	1.25	1228.0	1298.0	960.0	1032.0	1120.9166666666667
E00863	78940	5290001050416	丸東産業株式会社	2015	FY	2016-05-30	2015-03-01	2016-02-29	S1007MAT	有価証券報告書－第69期(平成27年3月1日－平成28年2月29日)																																				
E00865	78910	2010001033789	日本ユピカ株式会社	2015	FY	2016-06-21	2015-04-01	2016-03-31	S1007R11	有価証券報告書－第39期(平成27年4月1日－平成28年3月31日)			1	6	7	12	5500000.0	1.10950001E10	5.99E8	6.0E8	3.93E8	1.26980004E10	8.2579999E9	7.7740001E9	5.4E7	10.0	71.55	1414.55			1.27070003E10	8.008E9	7.6050002E9		5.17	4.72	5.4	5.41	61.22	13.74	0.67	459.0	609.0	449.0	493.0	489.0
E00866	78880	5230001008725	三光合成株式会社	2015	FY	2016-08-29	2015-06-01	2016-05-31	S1008K1Y	有価証券報告書－第83期(平成27年6月1日－平成28年5月31日)			1	6	7	12	2.5688568E7	5.5641002E10	2.18300006E9	1.348E9	1.15299994E9	4.2774E10	1.3904E10	1.35009997E10	2.32E8	10.0	46.64	529.77			4.4090499E10	1.34765005E10	1.27835003E10		9.02	3.06	3.92	2.42	31.56	20.12	1.72	438.0	597.0	340.0	370.0	428.0833333333333
E00867	78860	8030001059463	ヤマト・インダストリー株式会社	2015	FY	2016-06-30	2015-04-01	2016-03-31	S10080TZ	有価証券報告書－第61期(平成27年4月1日－平成28年3月31日)			1	6	7	12	1.0171797E7	1.49529999E10	3.87E8	2.14E8	7.2E7	8.4269998E9	2.436E9	2.436E9	1.0E7	1.0	7.17	242.45			7.7810002E9	2.364E9	2.364E9		3.05	2.75	2.59	1.43	28.91	13.89	0.42	122.0	274.0	90.0	115.0	140.25
E00868	49600	6140001007611	ケミプロ化成株式会社	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007T1R	有価証券報告書－第35期(平成27年4月1日－平成28年3月31日)			0	2	7	12	1.6623613E7	9.2080005E9	2.27E8	1.13E8	1.63E8	1.38319995E10	3.93799987E9	3.93799987E9	4.1E7	2.5	10.0	240.68			1.37935002E10	3.89249997E9	3.89249997E9		4.19	0.82	2.47	1.23	28.47	25.15	1.05	174.0	360.0	117.0	225.0	162.28571428571428
E00871	42420	4230001010335	株式会社タカギセイコー	2015	FY	2016-06-27	2015-04-01	2016-03-31	S1007TJH	有価証券報告書－第57期(平成27年4月1日－平成28年3月31日)			1	6	7	12	1.366286E7	4.6272E10	8.43E8	5.23E8	-3.84E8	3.9852999E10	6.3619999E9	4.068E9	0.0	0.0	-28.58	302.19			4.1113002E10	6.936E9	4.5859999E9		-8.37	1.27	1.82	1.13	10.21		0.0	244.0	252.0	196.0	198.0	226.58333333333334
E00872	34010	8120001077489	帝人株式会社	2015	FY	2016-06-22	2015-04-01	2016-03-31	S1007R8P	有価証券報告書－第150期(平成27年4月1日－平成28年3月31日)			1	1	5	12	9.8475866E8	7.90748E11	6.7129999E10	6.0316E10	3.10899999E10	8.2342897E11	3.14412007E11	3.00111987E11	6.8809999E9	7.0	31.63	305.23			8.2356149E11	3.09023506E11	2.9359299E11		10.59	7.32	8.49	7.63	36.45	22.13	2.23	403.0	499.0	333.0	392.0	407.0
E00873	34020	5010001034867	東レ株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007V4A	有価証券報告書－第135期(平成27年4月1日－平成28年3月31日)			1	1	5	12	1.63148134E9	2.10443003E12	1.54480001E11	1.50169993E11	9.0131997E10	2.27838604E12	1.02490898E12	9.4556802E11	2.07929999E10	13.0	56.38	591.5			2.31815538E12	1.05283302E12	9.6561798E11		9.33	6.48	7.34	7.14	41.5	23.07	1.97	1002.0	1146.0	871.7	959.2	1024.975
E00876	34050	1260001013156	株式会社クラレ	2015	FY	2016-03-29	2015-01-01	2015-12-31	S10077T3	有価証券報告書－第135期(平成27年1月1日－平成27年12月31日)	株式会社クラレ	http://csr-toshokan.net/ln_book/kuraray-2016/download.pdf	1	1	7	12	3.54863616E8	4.85192008E11	6.7826999E10	6.6181001E10	4.0399999E10	7.2543299E11	5.20978006E11	5.12958988E11	1.44079995E10	41.0	114.98	1459.34			7.1360152E11	5.12283509E11	5.04510513E11		8.01	9.27	13.98	13.64	70.71	35.66	2.81	1606.0	1688.0	1163.0	1376.0	1477.3333333333333
E00877	34070	5120001059606	旭化成株式会社	2015	FY	2016-06-28	2015-04-01	2016-03-31	S1007QYA	有価証券報告書－第125期(平成27年4月1日－平成28年3月31日)	旭化成株式会社	http://csr-toshokan.net/ln_book/asahikasei-2016/download.pdf	1	1	7	12	1.40261632E9	1.94091404E12	1.65203001E11	1.61369997E11	9.1753996E10	2.21172911E12	1.05739898E12	1.04190103E12	2.7936E10	20.0	65.69	745.94			2.11312994E12	1.07756048E12	1.06227748E12		8.64	7.64	8.51	8.31	47.11	30.45	2.59	1134.5	1184.0	612.4	760.9	881.4249999999998
E00878	44010	1011501009437	株式会社ＡＤＥＫＡ	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007V4Z	有価証券報告書－第154期(平成27年4月1日－平成28年3月31日)			1	1	7	12	1.0365144E8	2.22746001E11	1.92999997E10	1.95690004E10	1.32589998E10	2.70038008E11	1.70585997E11	1.63308995E11	3.104E9	30.0	128.38	1581.14			2.65585492E11	1.66920503E11	1.60123994E11		8.28	7.37	8.66	8.79	60.48	23.41	1.86	1543.0	1887.0	1395.0	1643.0	1627.8333333333333
E00879	41180	8120001059628	株式会社カネカ	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007XL2	有価証券報告書－第92期(平成27年4月1日－平成28年3月31日)	カネカグループ  CSRコミュニケーションブック2016	http://csr-toshokan.net/ln_book/kanekadj-2016/download.pdf	1	1	7	12	3.5E8	5.5522702E11	3.8220001E10	3.30380001E10	2.09849999E10	5.7725098E11	3.08722008E11	2.92207985E11	5.9949998E9	18.0	62.98	881.09			5.6760651E11	3.08974486E11	2.95234011E11		7.11	5.82	6.88	5.95	50.62	28.57	1.94	835.0	1278.0	810.0	964.0	836.0
E00880	44030	1011001025967	日油株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007YXZ	有価証券報告書－第93期(平成27年4月1日－平成28年3月31日)			1	1	7	12	1.80682752E8	1.70460004E11	1.93649992E10	2.01609994E10	1.35890002E10	1.96293001E11	1.35636001E11	1.34841E11	3.188E9	18.0	76.41	761.25			1.96579E11	1.33474501E11	1.32681499E11		10.24	10.26	11.36	11.83	68.69	23.46	2.39	883.0	1099.0	741.0	798.0	901.5
E00881	44040	2011801004789	ミヨシ油脂株式会社	2015	FY	2016-03-29	2015-01-01	2015-12-31	S100784O	有価証券報告書－第90期(平成27年1月1日－平成27年12月31日)			1	1	4	12	1.03068952E8	4.5918999E10	1.274E9	1.39100006E9	4.71E8	5.0790998E10	2.35389993E10	2.35230003E10	3.09E8	3.0	4.58	228.43			5.0982498E10	2.33754993E10	2.33499996E10		2.02	2.73	2.77	3.03	46.31	65.61	1.32	141.0	171.0	108.0	126.0	135.75
E00882	44060	5130001014766	新日本理化株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007VNQ	有価証券報告書－第144期(平成27年4月1日－平成28年3月31日)			1	1	7	12	3.8008904E7	2.78839992E10	3.46E8	3.76E8	9.7E7	3.13609994E10	1.34570004E10	1.26479995E10	0.0	0.0	2.61	339.23			3.36925E10	1.42855004E10	1.34925005E10		0.72	1.12	1.24	1.35	40.33	0.0	0.0	223.0	318.0	115.0	138.0	199.25
E00883	44520	4010001034760	花王株式会社	2015	FY	2016-03-25	2015-01-01	2015-12-31	S10077VI	有価証券報告書－第110期(平成27年1月1日－平成27年12月31日)			1	1	7	12	5.04E8	1.45761003E12	1.85571E11	1.83430005E11	1.26550999E11	1.33830895E12	6.91463E11	6.7984202E11	4.6786998E10	94.0	253.43	1379.37			1.32468651E12	6.9172501E11	6.80419E11		18.6	13.85	12.73	12.58	50.8	36.97	6.76	5911.0	6623.0	4962.0	6003.0	5699.666666666667
E00884	44710	3130001009314	三洋化成工業株式会社	2015	FY	2016-06-10	2015-04-01	2016-03-31	S1007O7R	有価証券報告書－第92期(平成27年4月1日－平成28年3月31日)	三洋化成工業株式会社	http://csr-toshokan.net/ln_book/sanyochem-2016/download.pdf	1	1	7	12	1.1767376E8	1.57991993E11	1.24859996E10	1.32940001E10	6.9260001E9	1.75321006E11	1.18284001E11	1.12018997E11	1.874E9	17.0	62.83	1016.06			1.78175001E11	1.17986001E11	1.11923003E11		6.19	7.46	7.9	8.41	63.89	27.06	1.59	932.0	1032.0	712.0	793.0	883.3333333333334
E00885	44610	7130001017809	第一工業製薬株式会社	2015	FY	2016-06-24	2015-04-01	2016-03-31	S1007V5P	有価証券報告書－第152期(平成27年4月1日－平成28年3月31日)			1	1	7	12	5.3421608E7	5.2781998E10	3.43900006E9	3.2E9	2.19800013E9	6.6056999E10	2.67449999E10	2.56369992E10	5.28E8	10.0	41.64	485.05			6.5238499E10	2.64504996E10	2.52839997E10		8.69	4.91	6.52	6.06	38.81	24.02	2.0	385.0	407.0	286.0	328.0	358.5
E00886	44090	5010001034850	東邦化学工業株式会社	2015	FY	2016-06-23	2015-04-01	2016-03-31	S1007TEN	有価証券報告書－第79期(平成27年4月1日－平成28年3月31日)			1	2	7	12	2.135E7	3.9110001E10	1.15500006E9	7.09E8	-2.31E8	4.5483E10	9.9820001E9	9.8950001E9	1.27E8	6.0	-10.84	463.89			4.5701501E10	1.04260004E10	1.03384996E10		-2.23	1.55	2.95	1.81	21.76		1.22	308.0	325.0	242.0	267.0	283.0
E00887	44630	1210001002667	日華化学株式会社	2015	FY	2016-03-28	2015-01-01	2015-12-31	S10077W4	有価証券報告書－第102期(平成27年1月1日－平成27年12月31日)			1	1	7	12	1.771E7	4.4222001E10	1.458E9	1.588E9	3.46E8	5.0580001E10	1.94169999E10	1.68580004E10	3.13E8	20.0	22.09	1074.39			4.9823498E10	1.99659991E10	1.73535007E10		1.99	3.19	3.3	3.59	33.33	90.46	1.57	1362.0	1542.0	777.0	985.0	1119.5
E00888	43650	7122001020132	松本油脂製薬株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1008046	有価証券報告書－第78期(平成27年4月1日－平成28年3月31日)			1	6	7	12	4512651.0	3.2342999E10	5.3369999E9	5.0130002E9	3.19100006E9	5.2946002E10	4.4089999E10	4.3932E10	9.8E8	300.0	920.44	13446.73			5.47485E10	4.5038502E10	4.4881498E10		7.11	9.16	16.5	15.5	82.98	30.71	2.18	8600.0	11440.0	8600.0	9500.0	9600.0
E00889	49620	9130001032599	互応化学工業株式会社	2015	FY	2016-06-27	2015-04-01	2016-03-31	S1007XFY	有価証券報告書－第63期(平成27年4月1日－平成28年3月31日)			1	2	7	12	6992000.0	7.448E9	7.73E8	8.69E8	6.05E8	1.56039997E10	1.33909996E10	1.33560003E10	1.95E8	30.0	92.16	2045.26			1.54329999E10	1.33025004E10	1.32685005E10		4.56	5.63	10.38	11.67	85.59	32.23	1.47	1305.0	1425.0	1210.0	1307.0	1336.8333333333333
E00890	44650	9120001056079	株式会社ニイタカ	2015	FY	2016-08-29	2015-06-01	2016-05-31	S1008KKE	有価証券報告書－第54期(平成27年6月1日－平成28年5月31日)			1	1	7	12	5943052.0	1.48539996E10	6.54E8	6.93E8	4.74E8	1.38680003E10	7.7619999E9	7.7619999E9	1.29E8	22.0	80.35	1314.82			1.35075E10	7.6380001E9	7.6380001E9		6.21	5.13	4.4	4.67	55.97	27.22	1.69	1240.0	2100.0	1151.0	1415.0	1511.8333333333333
E00891	46110	1120001026551	大日本塗料株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007ZYW	有価証券報告書－第133期(平成27年4月1日－平成28年3月31日)			1	1	7	12	1.48553392E8	7.6388E10	5.8579999E9	5.5590001E9	3.61400013E9	6.7732001E10	3.06200003E10	2.86470001E10	5.14E8	3.5	24.48	194.88			6.8492001E10	2.95304991E10	2.75604992E10		13.11	8.12	7.67	7.28	42.29	14.22	1.74	153.0	247.0	149.0	195.0	156.0
E00892	46120	7120001072994	日本ペイントホールディングス株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007UKE	有価証券報告書－第190期(平成27年4月1日－平成28年3月31日)			1	1	7	12	3.25402432E8	5.35745987E11	7.1352001E10	7.4606002E10	3.00199997E10	7.91459E11	5.67748E11	4.69533E11	1.12240005E10	35.0	93.61	1464.06			8.0109299E11	5.7883551E11	4.74681016E11		6.32	9.31	13.32	13.93	59.32	37.39	1.94	4315.0	4430.0	2012.0	2497.0	2926.4166666666665
E00893	46130	5140001048243	関西ペイント株式会社	2015	FY	2016-06-30	2015-04-01	2016-03-31	S10082JO	有価証券報告書－第152期(平成27年4月1日－平成28年3月31日)	関西ペイント株式会社	http://csr-toshokan.net/ln_book/kansaip-2016/download.pdf	1	1	7	12	2.72623264E8	3.2811801E11	3.4772001E10	3.9714001E10	2.8342999E10	4.30197998E11	2.93903008E11	2.55237997E11	5.0770002E9	19.0	106.41	958.26			4.39141499E11	2.98764993E11	2.60242997E11		10.89	9.04	10.6	12.1	59.33	17.91	1.7	2166.0	2291.0	1473.0	1808.0	1865.25
E00895	46150	7140001049181	神東塗料株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007QIH	有価証券報告書－第122期(平成27年4月1日－平成28年3月31日)			1	1	7	12	3.1E7	2.28849992E10	1.014E9	1.098E9	4.54E8	3.5954999E10	1.64580004E10	1.58029998E10	1.54E8	5.0	14.68	510.12			3.6531499E10	1.62125005E10	1.55885005E10		2.91	3.01	4.43	4.8	43.95	33.92	0.95	222.0	236.0	166.0	173.0	204.33333333333334
E00896	46160	4140001048351	川上塗料株式会社	2015	FY	2017-02-24	2015-12-01	2016-11-30	S1009SGU	有価証券報告書－第102期(平成27年12月1日－平成28年11月30日)			1	2	7	12	1.0E7	6.024E9	3.19E8	3.41E8	2.44E8	6.9020001E9	1.744E9	1.744E9	1.9E7	2.0	24.52	175.13			6.9194998E9	1.64550003E9	1.64550003E9		14.83	4.93	5.3	5.66	25.27	7.79	1.15	151.0	192.0	104.0	124.0	146.5
E00897	46170	1240001028478	中国塗料株式会社	2015	FY	2016-06-23	2015-04-01	2016-03-31	S1007SKS	有価証券報告書－第119期(平成27年4月1日－平成28年3月31日)	中国塗料 社会・環境報告書 2016	http://csr-toshokan.net/ln_book/cmp-2016/download.pdf	1	1	7	12	6.9068824E7	1.15066003E11	1.00120003E10	1.0416E10	6.5020001E9	1.28388997E11	7.8817001E10	7.3132999E10	1.059E9	16.0	98.21	1104.67			1.31738001E11	7.8521E10	7.2806498E10		8.93	7.91	8.7	9.05	56.96	16.29	1.35	1076.0	1135.0	642.0	742.0	862.1666666666666
E00898	40950	1010001034994	日本パーカライジング株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S10081PI	有価証券報告書－第131期(平成27年4月1日－平成28年3月31日)			1	1	7	12	1.32604528E8	1.09062996E11	1.57659996E10	1.79209994E10	1.032E10	1.89377004E11	1.37890005E11	1.16482998E11	2.08099994E9	16.5	83.24	939.41			1.88246508E11	1.37006498E11	1.153845E11		8.94	9.52	14.46	16.43	61.51	20.16	1.52	1438.0	1467.0	899.0	1018.0	1144.8333333333333
E00899	41190	4010001008839	日本ピグメント株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S10081EC	有価証券報告書－第80期(平成27年4月1日－平成28年3月31日)			1	2	7	12	1.5758994E7	4.1040998E10	2.86E8	2.75E8	1.47E8	2.63539999E10	1.19219999E10	1.10060001E10	7.8E7	5.0	9.4	700.78			2.68195E10	1.23015004E10	1.13779999E10		1.29	1.03	0.7	0.67	41.76	53.06	0.63	247.0	261.0	165.0	167.0	219.33333333333334
E00900	46190	1011501003539	日本特殊塗料株式会社	2015	FY	2016-06-23	2015-04-01	2016-03-31	S1007TZL	有価証券報告書－第110期(平成27年4月1日－平成28年3月31日)			1	1	7	12	2.36112E7	4.3812E10	2.96099994E9	5.5330002E9	3.96600013E9	5.6894001E10	3.42350008E10	3.25099991E10	4.43E8	20.0	179.37	1470.33			5.5161E10	3.28100004E10	3.12654991E10		12.68	10.03	6.76	12.63	57.14	11.17	1.35	773.0	1220.0	752.0	904.0	816.0
E00901	46310	7011401003807	ＤＩＣ株式会社	2015	FY	2016-03-30	2015-01-01	2015-12-31	S10078QB	有価証券報告書－第118期(平成27年1月1日－平成27年12月31日)			1	1	7	12	9.5156904E7	7.51438E11	5.4181999E10	5.5796998E10	3.4767E10	7.6482799E11	3.07016991E11	2.78535012E11	9.4799995E9	100.0	366.72	2938.12			7.7184251E11	2.98436985E11	2.70501003E11		12.85	7.23	7.21	7.43	36.42	27.27	3.18	346.0	382.0	226.0	269.0	309.3333333333333
E00902	41160	4010001034868	大日精化工業株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S100812B	有価証券報告書－第113期(平成27年4月1日－平成28年3月31日)			1	1	7	12	9.3065552E7	1.60769999E11	9.9539999E9	1.03789998E10	3.94599987E9	1.73743997E11	7.6092998E10	7.3466003E10	1.29900006E9	14.0	42.51	791.43			1.75600992E11	7.6638503E10	7.4217996E10		5.32	5.91	6.19	6.46	42.28	32.92	1.69	614.0	674.0	411.0	450.0	560.75
E00903	46340	3010001034844	東洋インキＳＣホールディングス株式会社	2015	FY	2016-06-29	2015-04-01	2016-03-31	S1007WBP	有価証券報告書－第178期(平成27年4月1日－平成28年3月31日)			1	1	7	12	3.03108736E8	2.83207991E11	1.84700006E10	1.8697001E10	1.21900001E10	3.60525988E11	2.14672998E11	2.08087007E11	4.6230001E9	15.5	40.87	697.57			3.62393993E11	2.14214492E11	2.07653503E11		5.87	5.16	6.52	6.6	57.72	37.92	2.16	563.0	589.0	401.0	451.0	488.0
