edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	csr_title	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E02238	72190	7080101011279	株式会社エッチ・ケー・エス	2016	FY	2017-11-29	2016-09-01	2017-08-31	S100BV2I	有価証券報告書－第44期(平成28年9月1日－平成29年8月31日)			1	6	17	12	4000000.0	7.0749998E9	2.03E8	2.64E8	1.91E8	1.15029996E10	8.5059999E9	8.4600003E9	4.3E7	12.0	53.09	2346.24			1.17374996E10	8.3970002E9	8.3504998E9		2.29	2.25	2.87	3.73	73.55	22.51	0.51	841.0	997.0	841.0	885.0	914.5
E02241	72180	6230001001654	田中精密工業株式会社	2016	FY	2017-06-26	2016-04-01	2017-03-31	S100ALF4	有価証券報告書－第66期(平成28年4月1日－平成29年3月31日)			1	6	17	12	9763600.0	3.9751999E10	2.21699994E9	2.11100006E9	1.003E9	4.1273999E10	2.14640005E10	1.59699999E10	7.8E7	8.0	102.8	1636.18			4.2311E10	2.06460006E10	1.52740004E10		6.57	4.99	5.58	5.31	38.69	7.78	0.38	745.0	870.0	685.0	800.0	708.3333333333334
E02242	72170	1020001033780	株式会社テイン	2016	FY	2017-06-21	2016-04-01	2017-03-31	S100AGNT	有価証券報告書－第34期(平成28年4月1日－平成29年3月31日)			1	6	17	12	6652250.0	4.02E9	3.32E8	3.18E8	1.94E8	5.5890002E9	2.93100006E9	2.93100006E9	6.2E7	12.0	37.52	564.44			5.4384998E9	2.89249997E9	2.89249997E9		6.71	5.85	8.26	7.91	52.44	31.96	2.14	575.0	750.0	371.0	535.0	372.0
E02245	34340	1020001005862	株式会社アルファ	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AJ0T	有価証券報告書－第79期(平成28年4月1日－平成29年3月31日)			1	1	14	12	1.02E7	5.1065999E10	3.016E9	2.11900006E9	3.77E8	5.4515999E10	2.59309998E10	2.51400008E10	2.86E8	30.0	39.54	2361.85			5.3017502E10	2.66130002E10	2.57894994E10		1.46	4.0	5.91	4.15	46.11	75.86	1.07	1085.0	2238.0	910.0	2000.0	960.2
E02246	72150	2020001077174	株式会社ファルテック	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100ANWU	有価証券報告書－第13期(平成28年4月1日－平成29年3月31日)			1	1	17	12	9333300.0	8.3551003E10	2.232E9	2.066E9	8.81E8	6.0665E10	1.91219999E10	1.74129992E10	4.04E8	43.33	94.6	1865.9			6.0189499E10	1.91750001E10	1.75114998E10		5.03	3.43	2.67	2.47	28.7	45.86	2.11	1350.0	1519.0	1113.0	1351.0	1191.8333333333333
E02247	72140	2150001011467	ＧＭＢ株式会社	2016	FY	2017-06-26	2016-04-01	2017-03-31	S100AKVA	有価証券報告書－第55期(平成28年4月1日－平成29年3月31日)			1	1	17	12	5212440.0	6.5350001E10	2.74E9	2.54599987E9	1.444E9	6.2855999E10	2.80899994E10	2.00049992E10	2.08E8	40.0	277.28	3838.85			6.4091501E10	2.78444995E10	1.97629993E10		7.31	3.97	4.19	3.9	31.83	14.4	0.75	801.0	1545.0	741.0	1486.0	756.0
E02248	72080	8140001034728	株式会社カネミツ	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AHTE	有価証券報告書－第34期(平成28年4月1日－平成29年3月31日)			1	2	17	12	5119477.0	9.0610002E9	1.007E9	9.67E8	7.67E8	1.27509996E10	8.2530002E9	7.9699999E9	1.09E8	21.5	150.02	1558.88			1.22595E10	7.9000003E9	7.6579999E9		10.02	7.89	11.11	10.67	62.5	14.21	1.38	838.0	1510.0	687.0	1158.0	721.0
E02251	74040	8012801007000	昭和飛行機工業株式会社	2016	FY	2017-06-27	2016-04-01	2017-03-31	S100ALBP	有価証券報告書－第113期(平成28年4月1日－平成29年3月31日)			1	2	17	12	3.3606132E7	2.34300006E10	1.892E9	1.684E9	1.07900006E9	6.5211998E10	3.32180009E10	3.32180009E10	2.6E8	8.0	33.09	1018.5			6.4601002E10	3.29455002E10	3.29455002E10		3.28	2.61	8.08	7.19	50.94	24.1	0.79	1063.0	1198.0	875.0	1186.0	950.3333333333334
E02252	72240	7140001082323	新明和工業株式会社	2016	FY	2017-06-27	2016-04-01	2017-03-31	S100AL08	有価証券報告書－第93期(平成28年4月1日－平成29年3月31日)			1	1	17	12	1.0E8	2.01204007E11	1.30669998E10	1.32440003E10	8.9540004E9	1.88632007E11	1.18347997E11	1.18268002E11	1.336E9	14.0	93.17	1238.84			1.87705999E11	1.15713999E11	1.15630998E11		7.74	7.06	6.49	6.58	62.7	14.92	1.15	804.0	1256.0	583.0	1063.0	699.1666666666666
E02254	74080	6012401012609	株式会社ジャムコ	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100ANDT	有価証券報告書－第77期(平成28年4月1日－平成29年3月31日)			1	1	17	12	2.6863974E7	8.1834E10	2.132E9	1.28499994E9	1.014E9	9.2559E10	2.80030003E10	2.71890002E10	2.68E8	10.0	37.82	1013.58			9.2421497E10	2.81025004E10	2.72759992E10		3.72	1.39	2.61	1.57	29.37	26.43	0.95	2802.0	3060.0	1660.0	2475.0	2157.5
E02255	63550	4140001049416	住友精密工業株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AMDC	有価証券報告書－第71期(平成28年4月1日－平成29年3月31日)			1	1	15	12	5.31678E7	4.8096002E10	7.3E8	8.1E7	-1.488E9	7.7810999E10	3.23529994E10	3.14950001E10	2.64E8	5.0	-28.12	595.05			8.04545E10	3.30595E10	3.2243499E10		-4.61	0.1	1.52	0.17	40.48		0.8	349.0	386.0	284.0	357.0	325.8
E02257	73090	3120101003399	株式会社シマノ	2016	FY	2017-03-29	2016-01-01	2016-12-31	S1009Z4C	有価証券報告書－第110期(平成28年1月1日－平成28年12月31日)			1	1	17	12	9.272E7	3.35800009E11	6.4350999E10	5.5748002E10	3.8443E10	4.88770011E11	4.30464991E11	4.30313013E11	1.4368E10	155.0	414.69	4641.86			4.66362008E11	4.10923008E11	4.10469499E11		9.37	11.95	19.16	16.6	88.04	37.37	3.5	17690.0	19340.0	13670.0	16250.0	15851.666666666666
E02258	73050	4120001077344	新家工業株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AODT	有価証券報告書－第153期(平成28年4月1日－平成29年3月31日)			1	1	12	12	6.0453268E7	3.6363002E10	1.65699994E9	1.814E9	1.296E9	4.1631998E10	2.28150006E10	2.16579994E10	2.76E8	5.0	23.44	391.65			4.02495E10	2.19639992E10	2.08625009E10		6.21	4.51	4.56	4.99	52.02	21.3	1.26	127.0	228.0	119.0	218.0	123.0
E02265	77010	6130001021068	株式会社　島津製作所	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100AS0U	有価証券報告書－第154期(平成28年4月1日－平成29年3月31日)			1	1	18	12	2.9607024E8	3.42479012E11	3.7089001E10	3.7039002E10	2.6473001E10	3.75353999E11	2.41629004E11	2.41330995E11	5.896E9	20.0	89.79	818.56			3.62575987E11	2.30799999E11	2.30512001E11		11.48	10.22	10.83	10.81	64.29	22.27	2.55	1746.0	1961.0	1344.0	1769.0	1585.142857142857
E02266	77210	3010801008436	東京計器株式会社	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100AJDK	有価証券報告書－第86期(平成28年4月1日－平成29年3月31日)			1	1	18	12	8.5382192E7	4.1394E10	1.12099994E9	1.252E9	7.09E8	5.2205998E10	2.73560003E10	2.69460009E10	3.32E8	4.0	8.54	324.81			5.14765E10	2.68874998E10	2.65020006E10		2.68	2.43	2.71	3.02	51.61	46.83	1.23	163.0	263.0	139.0	231.0	153.0
E02267	77230	3180001021396	愛知時計電機株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AMFI	有価証券報告書－第94期(平成28年4月1日－平成29年3月31日)			1	1	18	12	5140000.0	4.4770001E10	2.88999987E9	3.00700006E9	2.23500006E9	4.7998001E10	2.43389993E10	2.3990999E10	5.64E8	110.0	435.58	4671.29			4.7086502E10	2.31474995E10	2.28054999E10		9.8	6.39	6.46	6.72	49.98	25.23	2.44	307.0	3900.0	287.0	3755.0	301.6666666666667
E02269	77260	7020001070810	黒田精工株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AONO	有価証券報告書－第73期(平成28年4月1日－平成29年3月31日)			1	2	15	12	2.81E7	1.32600003E10	1.13E8	1.69E8	9.9E7	1.71640003E10	7.9779999E9	7.8610002E9	5.6E7	2.0	3.53	280.14			1.71825009E10	7.8784998E9	7.7504998E9		1.28	0.98	0.85	1.27	45.8	56.57	0.71	153.0	706.0	129.0	383.0	142.16666666666666
E02270	77270	4011101003936	株式会社オーバル	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AORC	有価証券報告書－第95期(平成28年4月1日－平成29年3月31日)			1	1	18	12	2.618E7	1.20940001E10	3.84E8	4.18E8	2.71E8	2.0592001E10	1.28880005E10	1.24909998E10	1.34E8	6.0	12.14	557.57			2.09985004E10	1.28629996E10	1.24495002E10		2.18	1.99	3.18	3.46	60.66	49.45	1.04	241.0	300.0	211.0	265.0	228.33333333333334
E02271	77310	5010001008763	株式会社ニコン	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100ALKI	有価証券報告書－第153期(平成28年4月1日－平成29年3月31日)			1	1	18	12	4.00878912E8	7.4889101E11	5.0979E10	5.4322E10	-7.1069998E9	9.9720298E11	5.22699014E11	5.20566014E11	6.3480003E9	16.0	-17.94	1313.89			9.7151497E11	5.31852984E11	5.29852006E11		-1.34	5.59	6.81	7.25	52.2		1.19	1725.0	1894.0	1305.0	1614.0	1503.75
E02272	77330	5011001005222	オリンパス株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AOQ1	有価証券報告書－第149期(平成28年4月1日－平成29年3月31日)			1	1	18	12	3.4267152E8	7.4804999E11	7.6487E10	6.2149001E10	7.8191002E10	9.91062E11	4.30879998E11	4.28806996E11	9.5829996E9	28.0	228.47	1252.96			9.95838E11	4.07582015E11	4.05583004E11		19.28	6.24	10.22	8.31	43.27	12.26	2.35	4350.0	4725.0	3145.0	4280.0	3864.285714285714
E02274	77510	6010801003186	キヤノン株式会社	2016	FY	2017-03-30	2016-01-01	2016-12-31	S1009YTU	有価証券報告書－第116期(平成28年1月1日－平成28年12月31日)			1	1	16	12	1.33376346E9	4.08001498E12	3.31478991E11	3.53884013E11	2.41922998E11	5.1982909E12	3.09617492E12	2.87062989E12	1.72761006E11	160.0	222.88	2658.59			5.1684101E12	3.04539841E12	2.82687937E12		8.56	6.85	8.12	8.67	55.22	71.41	5.67	3345.0	3549.0	2780.0	3471.0	3009.8333333333335
E02275	77520	2010801012579	株式会社リコー	2016	FY	2017-06-22	2016-04-01	2017-03-31	S100AHUK	有価証券報告書－第117期(平成28年4月1日－平成29年3月31日)			1	1	16	12	7.4491206E8	2.02890006E12	3.38800005E10	2.99550003E10	3.48899994E9	2.75929E12	1.11687998E12	1.04211002E12	2.53710008E10	35.0	4.81	1437.62			2.76786997E12	1.13232E12	1.05996E12		0.33	1.08	1.67	1.48	37.77	727.17	2.24	1140.0	1213.0	804.0	916.0	940.0
E02280	80500	9010001034797	セイコーホールディングス株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APQX	有価証券報告書－第156期(平成28年4月1日－平成29年3月31日)	セイコーホールディングス株式会社	http://csr-toshokan.net/ln_book/seiko-2017/download.pdf	1	1	18	12	2.07021312E8	2.57114997E11	7.4870001E9	6.6710001E9	5.392E9	3.28856994E11	1.07161002E11	9.8119E10	3.10099994E9	15.0	26.14	476.1			3.28986001E11	1.04927003E11	9.6319996E10		5.6	2.03	2.91	2.59	29.84	57.51	2.96	444.0	523.0	291.0	454.0	352.85714285714283
E02281	77620	5012701004744	シチズン時計株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APDQ	有価証券報告書－第132期(平成28年4月1日－平成29年3月31日)	シチズン時計株式会社	http://csr-toshokan.net/ln_book/citizen-2017/download.pdf	1	1	18	12	3.20353824E8	3.1255901E11	2.15009997E10	2.19849994E10	1.65729997E10	3.95886985E11	2.49214992E11	2.39419998E11	5.4099999E9	17.0	52.07	752.21			4.01174987E11	2.43342E11	2.33559998E11		7.1	5.48	6.88	7.03	60.48	32.64	2.22	635.0	781.0	474.0	714.0	565.5
E02282	77680	6030001086906	ジェコー株式会社	2016	FY	2017-06-26	2016-04-01	2017-03-31	S100AJCA	有価証券報告書－第85期(平成28年4月1日－平成29年3月31日)			1	2	18	12	1.6758056E7	2.20330004E10	7.51E8	7.29E8	8.19E8	2.06500004E10	1.44070001E10	1.42910003E10	2.33E8	14.0	49.13	857.35			2.02515005E10	1.40920003E10	1.39684997E10		5.86	3.6	3.41	3.31	69.21	28.45	1.65	340.0	389.0	285.0	375.0	299.0
E02285	77340	3011401006846	理研計器株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AOHJ	有価証券報告書－第111期(平成28年4月1日－平成29年3月31日)			1	1	18	12	2.3661E7	2.33569997E10	4.0E9	4.17500006E9	4.12700006E9	4.7915999E10	3.8897E10	3.8187E10	5.58E8	24.0	177.86	1645.41			4.5528498E10	3.6625498E10	3.6270502E10		11.38	9.17	17.13	17.87	79.7	13.52	1.52	1024.0	1754.0	964.0	1694.0	1044.0
E02286	68500	9011401004118	株式会社チノー	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AOLV	有価証券報告書－第81期(平成28年4月1日－平成29年3月31日)			1	1	16	12	9560116.0	1.8569001E10	5.66E8	6.37E8	3.73E8	2.42289992E10	1.44560005E10	1.35750001E10	2.97E8	35.0	43.62	1596.0			2.40875008E10	1.44399995E10	1.35515003E10		2.75	2.64	3.05	3.43	56.03	79.62	2.06	1055.0	1321.0	890.0	1235.0	992.8
E02287	77580	8011601003630	株式会社セコニックホールディングス	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100ASD6	有価証券報告書－第82期(平成28年4月1日－平成29年3月31日)			1	2	15	12	1880000.0	7.8870001E9	3.05E8	1.77E8	1.58E8	8.4679997E9	5.3500001E9	5.3100001E9	3.4E7	20.0	92.52	3101.99			8.5514998E9	5.1824998E9	5.1625001E9		3.06	2.07	3.87	2.24	62.71	21.52	0.66	142.0	1242.0	107.0	1225.0	126.75
E02288	77350	6130001003272	株式会社ＳＣＲＥＥＮホールディングス	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AOA9	有価証券報告書－第76期(平成28年4月1日－平成29年3月31日)			1	1	16	12	5.0794864E7	3.00232999E11	3.37310003E10	3.20189993E10	2.41679995E10	3.00659016E11	1.42914994E11	1.42803993E11	4.08499994E9	87.0	511.96	3040.79			2.85375988E11	1.31601998E11	1.31227001E11		18.42	11.22	11.23	10.66	47.5	16.9	3.1	881.0	8330.0	802.0	8190.0	868.0
E02289	77290	5010101009430	株式会社東京精密	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100ANT0	有価証券報告書－第94期(平成28年4月1日－平成29年3月31日)			1	1	18	12	4.149558E7	7.7792002E10	1.36589998E10	1.38639995E10	9.9090002E9	1.14462999E11	8.7194001E10	8.6376997E10	2.98300006E9	72.0	239.32	2083.4			1.08198003E11	8.3305996E10	8.2575E10		12.0	12.81	17.56	17.82	75.46	30.1	3.58	2207.0	3965.0	2038.0	3505.0	2318.0
E02293	69660	6290801010667	株式会社三井ハイテック	2016	FY	2017-04-21	2016-02-01	2017-01-31	S100A3X0	有価証券報告書－第83期(平成28年2月1日－平成29年1月31日)			1	1	16	12	4.2466864E7	6.5345999E10	1.82099994E9	2.018E9	1.84899994E9	6.2811001E10	4.9513001E10	4.9362002E10	3.88E8	10.0	47.41	1277.13			6.0114002E10	4.9617498E10	4.9477001E10		3.74	3.36	2.79	3.09	78.59	20.98	0.78	707.0	1206.0	585.0	1124.0	680.0
E02294	77690	9030001010524	リズム時計工業株式会社	2016	FY	2017-06-22	2016-04-01	2017-03-31	S100AJUA	有価証券報告書－第91期(平成28年4月1日－平成29年3月31日)			1	1	18	12	9.3850936E7	3.33320008E10	8.51E8	9.56E8	1000000.0	4.4521001E10	3.12630006E10	3.12630006E10	2.78E8	3.0	0.02	336.82			4.4857999E10	3.16905001E10	3.16905001E10		0.0	2.13	2.55	2.87	70.22	27800.0	0.88	150.0	199.0	137.0	191.0	146.0
E02296	59570	2130001041813	日東精工株式会社	2016	FY	2017-03-31	2016-01-01	2016-12-31	S1009ZTB	有価証券報告書－第111期(平成28年1月1日－平成28年12月31日)			1	1	14	12	3.9985016E7	3.00739994E10	2.65799987E9	2.80899994E9	1.604E9	4.0876999E10	2.68080005E10	2.43400008E10	3.42E8	9.0	42.45	649.32			3.9901999E10	2.60019999E10	2.34450002E10		6.84	7.04	8.84	9.34	59.54	21.32	1.32	287.0	490.0	261.0	462.0	285.3333333333333
E02299	77320	4011401004725	株式会社　トプコン	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AI8I	有価証券報告書－第124期(平成28年4月1日－平成29年3月31日)			1	1	18	12	1.0808584E8	1.28386998E11	9.5509996E9	7.6220001E9	4.3949998E9	1.58280008E11	6.3312998E10	5.9716002E10	1.696E9	16.0	41.46	563.3			1.62411004E11	6.2228001E10	5.9013501E10		7.45	4.69	7.44	5.94	37.73	38.59	2.73	1488.0	2152.0	915.0	1992.0	1123.5
E02301	77390	7030001090700	キヤノン電子株式会社	2016	FY	2017-03-30	2016-01-01	2016-12-31	S1009ZNG	有価証券報告書－第78期(平成28年1月1日－平成28年12月31日)			1	1	16	12	4.220654E7	8.3769E10	9.6050002E9	9.8860001E9	7.7389998E9	1.08220998E11	8.7984996E10	8.7854998E10	2.85699994E9	70.0	189.61	2152.5			1.05696002E11	8.475E10	8.4653498E10		9.14	9.35	11.47	11.8	81.18	36.92	3.37	1659.0	1868.0	1360.0	1804.0	1548.4
E02302	77180	9080001002327	スター精密株式会社	2016	FY	2017-05-26	2016-03-01	2017-02-28	S100AB3A	有価証券報告書－第92期(平成28年3月1日－平成29年2月28日)	スター精密株式会社	http://csr-toshokan.net/ln_book/star-2017/download.pdf	1	1	15	12	4.7033232E7	4.8937001E10	3.60600013E9	3.58300006E9	3.18099994E9	6.8350001E10	4.3754E10	4.2937E10	1.812E9	48.0	81.77	1151.4			6.80885E10	4.69765E10	4.61085E10		6.9	5.26	7.37	7.32	62.82	56.96	3.86	1265.0	1794.0	1023.0	1707.0	1205.6666666666667
E02303	77020	5240001004384	株式会社ジェイ・エム・エス（称号　株式会社　ＪＭＳ）	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AKTP	有価証券報告書－第52期(平成28年4月1日－平成29年3月31日)			1	1	18	12	4.9466932E7	5.5574E10	1.106E9	1.45100006E9	1.182E9	6.5680998E10	3.10610002E10	3.09309993E10	3.89E8	8.0	24.26	634.65			6.5427501E10	3.09839995E10	3.0860501E10		3.83	2.22	1.99	2.61	47.09	32.91	1.26	297.0	361.0	244.0	336.0	279.2857142857143
E02304	69600	7010001006880	フクダ電子株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APMS	有価証券報告書－第70期(平成28年4月1日－平成29年3月31日)			1	6	16	12	1.9588E7	1.21746997E11	1.20620001E10	1.22009999E10	8.7759995E9	1.46008998E11	1.05972998E11	1.05972998E11	2.436E9	160.0	575.51	6964.31			1.41587005E11	1.02901998E11	1.02901998E11		8.53	8.62	9.91	10.02	72.58	27.76	2.37	5900.0	6730.0	5540.0	6370.0	5765.0
E02305	79990	7010701019406	ＭＵＴＯＨホールディングス株式会社	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100AS4K	有価証券報告書－第68期(平成28年4月1日－平成29年3月31日)			1	1	16	12	5.481818E7	2.04930007E10	1.83E8	1.99E8	-1.13E8	3.05139999E10	2.34840003E10	2.26630001E10	1.6E8	3.5	-2.48	494.1			3.11075E10	2.37005005E10	2.28900004E10		-0.49	0.64	0.89	0.97	74.27		0.68	233.0	286.0	203.0	241.0	228.0
E02306	68580	1020001001886	株式会社小野測器	2016	FY	2017-03-17	2016-01-01	2016-12-31	S1009WAI	有価証券報告書－第63期(平成28年1月1日－平成28年12月31日)			1	1	16	12	1.25E7	1.20769997E10	1.82E8	2.14E8	1.98E8	2.14920008E10	1.48109998E10	1.47239997E10	1.7E8	15.0	17.39	1292.29			2.14925005E10	1.4656E10	1.4592E10		1.36	1.0	1.51	1.77	68.51	85.86	1.16	738.0	923.0	675.0	792.0	805.0
E02307	68590	7120001059661	エスペック株式会社	2016	FY	2017-06-26	2016-04-01	2017-03-31	S100AL61	有価証券報告書－第64期(平成28年4月1日－平成29年3月31日)	エスペック株式会社	http://csr-toshokan.net/ln_book/espec-2017/download.pdf	1	1	16	12	2.3781394E7	3.9507001E10	3.24300006E9	3.17100006E9	2.23299994E9	4.9044001E10	3.7049E10	3.7049E10	8.22E8	36.0	97.85	1621.0			4.8544502E10	3.6340998E10	3.6340998E10		6.14	6.53	8.21	8.03	75.54	36.81	2.26	1457.0	1566.0	1116.0	1386.0	1343.0
E02308	77400	5030001011204	株式会社タムロン	2016	FY	2017-03-29	2016-01-01	2016-12-31	S1009YQW	有価証券報告書－第70期(平成28年1月1日－平成28年12月31日)	タムロン CSR報告書 2017	http://csr-toshokan.net/ln_book/tamron-2017/download.pdf	1	1	18	12	2.595E7	6.0495999E10	4.24600013E9	4.1E9	2.83800013E9	6.3867998E10	4.9940001E10	4.9940001E10	1.296E9	50.0	109.51	1926.65			6.2388998E10	4.8630501E10	4.8630501E10		5.84	6.57	7.02	6.78	78.19	45.67	2.66	1831.0	2192.0	1257.0	2013.0	1566.0
E02310	77030	5320001009417	川澄化学工業株式会社	2016	FY	2017-06-22	2016-04-01	2017-03-31	S100AHER	有価証券報告書－第60期(平成28年4月1日－平成29年3月31日)			1	2	18	12	2.2948004E7	2.47259996E10	9.23E8	1.023E9	1.116E9	4.3847999E10	3.8156001E10	3.7752001E10	3.81E8	17.5	51.16	1730.52			4.36765E10	3.7586502E10	3.7188502E10		3.0	2.34	3.73	4.14	86.1	34.14	1.01	890.0	893.0	540.0	722.0	633.0
E02315	35930	2010401047109	株式会社ホギメディカル	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AI9H	有価証券報告書－第56期(平成28年4月1日－平成29年3月31日)			1	1	5	12	1.6341155E7	3.6858999E10	7.4429998E9	7.4029998E9	5.7859999E9	1.03196E11	8.9629E10	8.9622004E10	1.88700006E9	120.0	369.06	5726.25			1.01579997E11	8.86195E10	8.8612504E10		6.53	7.29	20.19	20.08	86.85	32.61	2.13	6100.0	7670.0	5650.0	7010.0	6050.0
E02320	77050	6011101008586	ジーエルサイエンス株式会社	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AJXZ	有価証券報告書－第50期(平成28年4月1日－平成29年3月31日)			1	2	18	12	1.119E7	2.05820006E10	1.80099994E9	2.06300006E9	1.318E9	2.64350003E10	1.95769999E10	1.71059999E10	2.77E8	27.0	128.52	1667.29			2.54259999E10	1.89285007E10	1.65190001E10		7.98	8.11	8.75	10.02	64.71	21.02	1.46	580.0	1381.0	553.0	1094.0	610.6666666666666
E02322	77440	9170001002607	ノーリツ鋼機株式会社	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AKHC	有価証券報告書－第62期(平成28年4月1日－平成29年3月31日)			1	1	18	12	3.6190872E7	5.0045002E10	4.6109998E9	6.3480003E9	4.28999987E9	1.16309E11	5.8935001E10	5.7292001E10	3.2E8	10.0	120.46	1607.72			1.09591003E11	5.5778001E10	5.4933E10		7.81	5.79	9.21	12.68	49.26	7.46	0.57	683.0	1044.0	556.0	898.0	625.0
E02323	77130	8030001089741	シグマ光機株式会社	2016	FY	2017-08-30	2016-06-01	2017-05-31	S100B84Q	有価証券報告書－第42期(平成28年6月1日－平成29年5月31日)			1	6	18	12	7811728.0	7.8460001E9	9.12E8	1.036E9	7.46E8	1.50770002E10	1.21810002E10	1.21319997E10	2.56E8	34.0	99.11	1610.76			1.47120005E10	1.19270001E10	1.18785004E10		6.28	7.04	11.62	13.2	80.47	34.32	2.15	952.0	1225.0	830.0	1184.0	908.4
E02324	68880	8010001009651	アクモス株式会社	2016	FY	2017-09-27	2016-07-01	2017-06-30	S100BEK7	有価証券報告書－第26期(平成28年7月1日－平成29年6月30日)			1	6	25	12	1.02154E7	4.06200013E9	1.46E8	1.58E8	1.43E8	2.55000013E9	1.458E9	1.414E9	1.9E7	2.0	14.83	145.83			2.4065001E9	1.38E9	1.338E9		10.69	6.57	3.59	3.89	55.45	13.29	1.38	445.0	479.0	213.0	254.0	287.0833333333333
E02325	77710	6030001076535	日本精密株式会社	2016	FY	2017-06-26	2016-04-01	2017-03-31	S100AIB3	有価証券報告書－第39期(平成28年4月1日－平成29年3月31日)			1	6	18	12	1.8769E7	8.072E9	-3.57E8	-4.8E8	-3.39E8	6.5910001E9	2.24999987E9	2.24999987E9	0.0	0.0	-18.33	121.27			6.7705001E9	2.38200013E9	2.38049997E9		-14.24	-7.09	-4.42	-5.95	34.14		0.0	360.0	403.0	176.0	192.0	232.83333333333334
E02328	63230	9240001029584	ローツェ株式会社	2016	FY	2017-05-31	2016-03-01	2017-02-28	S100AC6O	有価証券報告書－第32期(平成28年3月1日－平成29年2月28日)			1	1	15	12	1.764E7	2.47380009E10	4.5720003E9	4.5810002E9	3.05500006E9	2.69799997E10	1.62310001E10	1.4176E10	3.97E8	23.0	176.78	820.34			2.47355003E10	1.48464998E10	1.28664996E10		23.74	18.52	18.48	18.52	52.54	13.0	2.67	795.0	3485.0	747.0	3330.0	1143.0
E02329	77150	7010801008721	長野計器株式会社	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100AQTA	有価証券報告書－第95期(平成28年4月1日－平成29年3月31日)			1	1	18	12	1.9432984E7	4.4198998E10	1.85E9	1.92099994E9	1.33100006E9	4.4808999E10	1.9936E10	1.95029996E10	3.87E8	20.0	68.7	1005.98			4.3568001E10	1.90990008E10	1.87295007E10		7.11	4.41	4.19	4.35	43.52	29.08	2.03	650.0	759.0	533.0	717.0	595.6666666666666
E02331	77160	1060001010545	株式会社ナカニシ	2016	FY	2017-03-31	2016-01-01	2016-12-31	S1009Z8L	有価証券報告書－第65期(平成28年1月1日－平成28年12月31日)			1	6	18	12	3.14198E7	3.43409992E10	9.4669998E9	1.03660001E10	7.3410002E9	6.9504999E10	6.2962999E10	6.2811001E10	2.252E9	78.0	254.26	2175.25			6.5706E10	5.94125E10	5.9276001E10		12.38	15.78	27.57	30.19	90.37	30.68	3.79	3630.0	4750.0	2867.0	4340.0	3451.6666666666665
E02333	67880	8120001072952	株式会社日本トリム	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100APIA	有価証券報告書－第35期(平成28年4月1日－平成29年3月31日)			1	1	16	12	8656780.0	1.52510003E10	2.92899994E9	2.90499994E9	1.96899994E9	2.40179999E10	1.8134999E10	1.77539994E10	5.0E8	60.0	234.46	2130.27			2.38610002E10	1.76840008E10	1.72865004E10		11.39	12.17	19.21	19.05	73.92	25.39	2.83	5250.0	8350.0	3720.0	3720.0	5413.333333333333
