edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	csr_title	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E00723	94760	1010001022710	株式会社中央経済社ホールディングス	2017	FY	2018-12-14	2017-10-01	2018-09-30	S100ER4C	有価証券報告書－第81期(平成29年10月1日－平成30年9月30日)			1	6	25	12	4398464.0	3.16700006E9	1.05E8	1.15E8	7.1E7	5.1289999E9	4.00600013E9	4.004E9	3.7E7	10.0	19.27	1073.38			5.168E9	3.99000013E9	3.988E9		1.78	2.23	3.32	3.63	78.07	52.11	0.93	413.0	549.0	408.0	500.0	415.0
E00724	78680	7010401009665	株式会社廣済堂	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DIJV	有価証券報告書－第54期(平成29年4月1日－平成30年3月31日)			1	1	19	12	2.49226E7	3.6461998E10	2.18099994E9	1.648E9	3.27100006E9	7.9650996E10	4.6633001E10	2.7760001E10	7.4E7	3.0	131.33	1114.27			8.0796E10	4.4659499E10	2.59629998E10		12.6	2.04	5.98	4.52	34.85	2.26	0.17	379.0	618.0	342.0	575.0	364.8
E00725	78640	1120001002503	株式会社フジシールインターナショナル	2017	FY	2018-06-22	2017-04-01	2018-03-31	S100DB5R	有価証券報告書－第60期(平成29年4月1日－平成30年3月31日)			1	1	19	12	6.0161956E7	1.54724008E11	1.15050004E10	1.09979996E10	6.2040003E9	1.49804007E11	8.9344E10	8.9344E10	1.31100006E9	23.0	108.91	1566.53			1.46374492E11	8.5589E10	8.5589E10		7.25	7.51	7.44	7.11	59.64	21.13	1.53	2449.0	4350.0	2400.0	4300.0	2654.0
E00726	78620	4010401050341	トッパン・フォームズ株式会社	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DHON	有価証券報告書－第64期(平成29年4月1日－平成30年3月31日)			1	1	19	12	1.15E8	2.37316997E11	7.1139999E9	7.6039997E9	3.884E9	2.22803001E11	1.71896996E11	1.69273999E11	2.77400013E9	25.0	34.99	1525.05			2.23579996E11	1.70558505E11	1.68116994E11		2.31	3.4	3.0	3.2	75.97	71.42	1.63	1097.0	1391.0	1063.0	1190.0	1124.0
E00728	94780	8011101028203	ＳＥホールディングス・アンド・インキュベーションズ株式会社	2017	FY	2018-06-25	2017-04-01	2018-03-31	S100DBLC	有価証券報告書－第33期(平成29年4月1日－平成30年3月31日)			1	6	25	12	2.3484226E7	5.128E9	4.08E8	4.12E8	4.98E8	8.5229998E9	4.648E9	4.648E9	3.2E7	1.4	21.54	200.69			8.5650002E9	4.4189998E9	4.4185001E9		11.27	4.81	7.96	8.03	54.53	6.43	0.72	246.0	297.0	200.0	244.0	216.0
E00730	78570	9500001002341	セキ株式会社	2017	FY	2018-06-15	2017-04-01	2018-03-31	S100D5YL	有価証券報告書－第69期(平成29年4月1日－平成30年3月31日)			1	6	19	12	4508000.0	1.17409997E10	2.59E8	4.54E8	2.84E8	1.78249994E10	1.37939999E10	1.3424E10	9.9E7	24.0	68.22	3222.9			1.75355003E10	1.36484997E10	1.32824996E10		2.14	2.59	2.21	3.87	75.31	34.86	0.73	1407.0	1630.0	1372.0	1600.0	1392.0
E00732	78550	4120001014561	カーディナル株式会社	2017	FY	2018-06-27	2017-04-01	2018-03-31	S100D9FA	有価証券報告書－第51期(平成29年4月1日－平成30年3月31日)			0	7	19	12	2143000.0	1.166E9	1.02E8	1.15E8	7.3E7	2.93799987E9	2.272E9	2.272E9	2.8E7	14.0	36.26	1116.48			2.87950003E9	2.24849997E9	2.24849997E9		3.25	3.99	8.75	9.86	77.33	38.36	1.25	650.0	1790.0	595.0	1527.0	876.2
E00733	94790	9010001066320	株式会社インプレスホールディングス	2017	FY	2018-06-25	2017-04-01	2018-03-31	S100D6FC	有価証券報告書－第26期(平成29年4月1日－平成30年3月31日)			1	1	25	12	3.73715E7	1.18969999E10	7.6E7	1.71E8	4.37E8	1.27879997E10	7.6700001E9	7.6470001E9	8.3E7	2.5	13.1	229.25			1.20374999E10	7.2825001E9	7.2634998E9		6.02	1.42	0.64	1.44	59.8	18.99	1.14	139.0	279.0	129.0	225.0	135.0
E00734	78630	5011601005828	株式会社平賀	2017	FY	2018-06-26	2017-04-01	2018-03-31	S100DD4I	有価証券報告書－第63期(平成29年4月1日－平成30年3月31日)			0	6	19	12	4015585.0	7.4860001E9	2.4E7	5.3E7	1.12E8	4.96E9	2.49299994E9	2.49299994E9	7.3E7	20.0	30.44	676.89			5.0210002E9	2.43649997E9	2.43649997E9		4.6	1.06	0.32	0.71	50.26	65.18	3.0	444.0	548.0	403.0	449.0	438.0
E00735	78500	8430001009031	総合商研株式会社	2017	FY	2018-10-25	2017-08-01	2018-07-31	S100ECEI	有価証券報告書－第47期(平成29年8月1日－平成30年7月31日)			1	6	19	12	3060110.0	1.71120005E10	1.62E8	2.96E8	1.95E8	8.4610002E9	2.41500006E9	2.40999987E9	5.9E7	20.0	65.3	803.76			8.4039997E9	2.312E9	2.30750003E9		8.45	3.52	0.95	1.73	28.48	30.26	2.55	840.0	915.0	732.0	825.0	780.0
E00736	78490	7011701004273	スターツ出版株式会社	2017	FY	2018-03-26	2017-01-01	2017-12-31	S100CMQE	有価証券報告書－第35期(平成29年1月1日－平成29年12月31日)			0	6	25	12	1920000.0	4.7079997E9	5.04E8	5.88E8	3.77E8	5.3890002E9	4.28999987E9	4.28999987E9	6.7E7	35.0	196.46	2234.65			5.1715E9	4.1785001E9	4.1785001E9		9.02	11.37	10.71	12.49	79.61	17.77	1.6	1639.0	3070.0	1542.0	2069.0	1601.0
E00744	23760	1120001079723	株式会社　サイネックス	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DIRP	有価証券報告書－第53期(平成29年4月1日－平成30年3月31日)			1	1	33	12	6470660.0	1.29560003E10	5.13E8	5.01E8	3.21E8	1.07669996E10	6.8700001E9	6.8700001E9	7.6E7	12.5	52.65	1125.28			1.08355E10	6.7605002E9	6.7605002E9		4.75	4.62	3.96	3.87	63.81	23.68	1.12	1160.0	1179.0	802.0	828.0	969.0833333333334
E00745	23880	7010001085875	株式会社ウェッジホールディングス	2017	FY	2018-12-28	2017-10-01	2018-09-30	S100EV5R	有価証券報告書－第17期(平成29年10月1日－平成30年9月30日)			1	7	31	12	3.579448E7	9.9949998E9	1.832E9	1.478E9	7.4E7	4.9746002E10	1.84789996E10	7.8909998E9	0.0	0.0	2.09	220.71			4.88255E10	1.79744993E10	7.8224998E9		0.95	3.03	18.33	14.79	15.86	0.0	0.0	820.0	848.0	245.0	277.0	481.9166666666667
E00746	78380	2011401001699	共立印刷株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DG8H	有価証券報告書－第38期(平成29年4月1日－平成30年3月31日)			1	1	19	12	4.86451E7	4.8427999E10	2.23699994E9	2.124E9	1.47900006E9	4.9630999E10	1.75299994E10	1.74509998E10	6.32E8	13.0	30.42	358.76			4.9136501E10	1.70160005E10	1.69464996E10		8.73	4.32	4.62	4.39	35.16	42.73	3.71	334.0	406.0	323.0	358.0	340.0
E00748	78310	7220001008889	株式会社ウイルコホールディングス	2017	FY	2019-01-30	2017-11-01	2018-10-31	S100F05G	有価証券報告書－第40期(平成29年11月1日－平成30年10月31日)			1	2	19	12	2.46508E7	1.52710001E10	-1.9E8	-2.58E8	-2.54E8	1.67530004E10	6.2259999E9	6.2259999E9	4.9E7	2.0	-10.35	253.15			1.66025001E10	6.3859999E9	6.384E9		-3.98	-1.55	-1.24	-1.69	37.16		0.77	167.0	297.0	154.0	192.0	160.0
E00751	40040	9010401014548	昭和電工株式会社	2017	FY	2018-03-29	2017-01-01	2017-12-31	S100COR7	有価証券報告書－第109期(平成29年1月1日－平成29年12月31日)			1	1	7	12	1.49711296E8	9.92136E11	1.80002996E11	1.78803999E11	1.11503E11	1.07574598E12	4.65340006E11	4.4596301E11	1.75929999E10	120.0	758.15	3057.16			1.05023649E12	4.15168496E11	3.97217497E11		28.07	17.03	18.14	18.02	41.46	15.78	4.24	1998.0	5480.0	1693.0	4500.0	2128.0
E00752	40050	2010001071327	住友化学株式会社	2017	FY	2018-06-21	2017-04-01	2018-03-31	S100D6GI	有価証券報告書－第137期(平成29年4月1日－平成30年3月31日)	住友化学株式会社	http://csr-toshokan.net/ln_book/sumitomochemcsr-2018/download.pdf	1	1	7	12	1.65544614E9	2.19050895E12	2.50923008E11	2.40811E11	1.33768004E11	3.06868493E12	1.25221405E12	9.27141E11	3.5972002E10	22.0	81.81	567.04			2.9734391E12	1.18405844E12	8.698765E11		15.38	8.1	11.46	10.99	30.21	26.89	3.04	625.0	882.0	574.0	620.0	603.5
E00755	40080	6140001044373	住友精化株式会社	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DAVV	有価証券報告書－第105期(平成29年4月1日－平成30年3月31日)			1	1	7	12	1.397297E7	1.05883001E11	9.7339996E9	9.9349996E9	6.6979999E9	1.10492E11	6.6575999E10	6.4406999E10	1.37900006E9	100.0	485.7	4669.85			1.07944002E11	6.373E10	6.1438001E10		10.9	9.2	9.19	9.38	58.29	20.59	2.16	4735.0	7170.0	4355.0	5090.0	4750.0
E00759	40210	1010001008734	日産化学株式会社	2017	FY	2018-06-27	2017-04-01	2018-03-31	S100DDH3	有価証券報告書－第148期(平成29年4月1日－平成30年3月31日)	日産化学株式会社	http://csr-toshokan.net/ln_book/nissanchem-2018/download.pdf	1	1	7	12	1.51E8	1.93389003E11	3.4987999E10	3.6235002E10	2.71420006E10	2.49042993E11	1.76363995E11	1.74586003E11	1.01950003E10	68.0	180.3	1168.07			2.40395502E11	1.70035495E11	1.68313504E11		16.13	15.07	18.09	18.74	70.1	37.56	6.0	3260.0	4805.0	3175.0	4420.0	3455.0
E00760	40220	8010001034971	ラサ工業株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DCOQ	有価証券報告書－第150期(平成29年4月1日－平成30年3月31日)			1	1	7	12	7944203.0	2.74270003E10	2.84199987E9	2.71800013E9	2.25100006E9	3.6281E10	1.30069996E10	1.29619999E10	3.17E8	40.0	283.99	1635.32			3.37810002E10	1.18934999E10	1.1856E10		18.99	8.05	10.36	9.91	35.73	14.08	2.67	143.0	2768.0	126.0	2127.0	138.0
E00761	40230	7010001034766	株式会社クレハ	2017	FY	2018-06-26	2017-04-01	2018-03-31	S100DBUM	有価証券報告書－第105期(平成29年4月1日－平成30年3月31日)	株式会社クレハ	http://csr-toshokan.net/ln_book/kureha-2018/download.pdf	1	1	7	12	2.0805408E7	1.47329008E11	1.29729997E10	1.26829998E10	9.6970004E9	2.42281005E11	1.52040997E11	1.50192996E11	2.53299994E9	125.0	507.48	7271.67			2.38593999E11	1.39006493E11	1.37245E11		7.07	5.32	8.81	8.61	61.99	26.12	1.82	4900.0	8360.0	4590.0	6930.0	4940.0
E00762	40250	5140001043137	多木化学株式会社	2017	FY	2018-03-29	2017-01-01	2017-12-31	S100CLVI	有価証券報告書－第99期(平成29年1月1日－平成29年12月31日)			1	1	7	12	9458768.0	3.30889994E10	2.01100006E9	2.50899994E9	1.74300006E9	4.1690001E10	2.5161001E10	2.50219991E10	3.45E8	80.0	201.81	2896.5			4.18775E10	2.53974999E10	2.52620001E10		6.9	5.99	6.08	7.58	60.02	19.79	1.36	942.0	6070.0	823.0	4265.0	906.0
E00763	40260	2120001077049	神島化学工業株式会社	2017	FY	2018-07-20	2017-05-01	2018-04-30	S100DNXL	有価証券報告書－第102期(平成29年5月1日－平成30年4月30日)			0	2	11	12	9240000.0	2.16039997E10	7.76E8	7.0E8	4.68E8	1.93929994E10	6.7570002E9	6.744E9	2.19E8	24.0	51.18	736.85			1.9305001E10	6.6015002E9	6.5949998E9		7.1	3.63	3.59	3.24	34.78	46.79	3.32	1987.0	2300.0	959.0	1085.0	1608.4166666666667
E00764	40270	7120001027825	テイカ株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DGUN	有価証券報告書－第152期(平成29年4月1日－平成30年3月31日)			1	1	7	12	2.5714414E7	4.2521002E10	6.0419999E9	6.1080003E9	3.624E9	5.9188998E10	4.3043E10	4.2771001E10	6.58E8	28.0	154.13	1819.24			5.6582001E10	4.1133498E10	4.0892502E10		8.86	10.79	14.21	14.36	72.26	18.16	1.6	765.0	3490.0	681.0	2816.0	731.0
E00765	40280	9120001048976	石原産業株式会社	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DI0L	有価証券報告書－第95期(平成29年4月1日－平成30年3月31日)			1	1	7	12	4.0383944E7	1.08001001E11	1.00219996E10	8.4140001E9	3.44199987E9	1.59767003E11	6.7136999E10	6.7136999E10	0.0	0.0	86.12	1679.77			1.58319002E11	6.5059E10	6.5059E10		5.29	5.31	9.28	7.79	42.02	0.0	0.0	1107.0	2293.0	965.0	1302.0	1076.5
E00766	40410	1010001008833	日本曹達株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DFHL	有価証券報告書－第149期(平成29年4月1日－平成30年3月31日)			1	1	7	12	1.55636528E8	1.41229998E11	6.3900001E9	9.2039997E9	6.3779999E9	2.20898001E11	1.44801006E11	1.41810008E11	1.81500006E9	12.0	42.27	939.72			2.19100004E11	1.41434995E11	1.38589995E11		4.6	4.2	4.52	6.52	64.2	28.46	1.28	621.0	809.0	558.0	602.0	584.0
E00767	40420	5250001010002	東ソー株式会社	2017	FY	2018-06-27	2017-04-01	2018-03-31	S100DE8H	有価証券報告書－第119期(平成29年4月1日－平成30年3月31日)			1	1	7	12	3.2508096E8	8.2285697E11	1.30579997E11	1.32255998E11	8.8794997E10	8.5280299E11	5.28065987E11	4.90824008E11	1.81839995E10	56.0	273.49	1511.69			8.1771299E11	4.88200503E11	4.52016996E11		19.64	16.17	15.87	16.07	57.55	20.48	3.72	983.0	2733.0	925.0	2088.0	994.0
E00768	40430	1250001009080	株式会社トクヤマ	2017	FY	2018-06-25	2017-04-01	2018-03-31	S100DBD3	有価証券報告書－第154期(平成29年4月1日－平成30年3月31日)			1	1	7	12	6.9934376E7	3.08061012E11	4.1267999E10	3.6196E10	1.96979999E10	3.61949004E11	1.36591E11	1.25655998E11	3.712E9	30.0	259.81	1806.56	0.0	1.626E9	3.93190998E11	1.25902676E11	1.1595468E11	1.03808215E10	15.59	9.21	13.4	11.75	34.72	11.54	1.66	531.0	3930.0	449.0	3385.0	513.8
E00769	40440	4250001003329	セントラル硝子株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DFUN	有価証券報告書－第104期(平成29年4月1日－平成30年3月31日)			1	1	7	12	4.2975996E7	2.27810001E11	6.0390001E9	6.3270001E9	2.98E9	3.17876994E11	1.75627993E11	1.72213993E11	2.02499994E9	50.0	73.45	4255.09			3.16425503E11	1.74288994E11	1.71117494E11		1.74	2.0	2.65	2.78	54.18	67.95	1.16	467.0	2585.0	411.0	2478.0	466.5
E00770	40450	5010401020186	東亞合成株式会社	2017	FY	2018-03-29	2017-01-01	2017-12-31	S100CMS3	有価証券報告書－第105期(平成29年1月1日－平成29年12月31日)			1	1	7	12	1.31996296E8	1.50066004E11	1.64080005E10	1.74030008E10	1.27480003E10	2.41971003E11	1.91295996E11	1.86419003E11	3.68499994E9	28.0	96.85	1416.24			2.406545E11	1.89391503E11	1.84521507E11		6.91	7.23	10.93	11.6	77.04	28.91	1.95	1275.0	1590.0	1167.0	1253.0	1276.5
E00771	40460	4120001049013	株式会社大阪ソーダ	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DIK3	有価証券報告書－第163期(平成29年4月1日－平成30年3月31日)			1	1	7	12	2.5052432E7	1.01231002E11	7.3180001E9	7.4850002E9	4.7779999E9	1.15590996E11	6.0953002E10	6.0953002E10	1.27E9	57.5	223.24	2698.66			1.08546998E11	5.6839E10	5.6839E10		8.41	6.9	7.23	7.39	52.73	26.58	2.23	496.0	2990.0	463.0	2810.0	504.0
E00772	40470	8010001013769	関東電化工業株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DE5T	有価証券報告書－第111期(平成29年4月1日－平成30年3月31日)			1	1	7	12	5.7546048E7	5.1308999E10	9.0470001E9	8.9959997E9	6.1159997E9	7.0668001E10	3.9789998E10	3.8663E10	6.32E8	11.0	106.33	672.14			6.5728999E10	3.64795E10	3.53565E10		17.3	13.69	17.63	17.53	54.71	10.33	1.73	968.0	1415.0	868.0	1079.0	942.5
E00775	40620	6200001013231	イビデン株式会社	2017	FY	2018-06-15	2017-04-01	2018-03-31	S100D6JA	有価証券報告書－第165期(平成29年4月1日－平成30年3月31日)			1	1	16	12	1.4086056E8	3.00402999E11	1.67020001E10	1.76030003E10	1.15829996E10	4.38096003E11	2.8636699E11	2.81198002E11	4.896E9	35.0	83.21	2012.6			4.21939511E11	2.73653498E11	2.68856492E11		4.31	4.17	5.56	5.86	64.19	42.27	1.79	1745.0	2104.0	1532.0	1583.0	1815.0833333333333
E00776	40630	5010001008680	信越化学工業株式会社	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DIKT	有価証券報告書－第141期(平成29年4月1日－平成30年3月31日)			1	1	7	12	4.32106688E8	1.44143195E12	3.3682201E11	3.40308001E11	2.66235003E11	2.90832803E12	2.41302503E12	2.35124189E12	5.9711001E10	140.0	624.28	5511.98			2.78198197E12	2.30155354E12	2.24203689E12		11.87	12.23	23.37	23.61	80.85	22.43	2.59	9727.0	13175.0	9174.0	11005.0	9684.0
E00777	40640	6010401038624	日本カーバイド工業株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DG6C	有価証券報告書－第119期(平成29年4月1日－平成30年3月31日)			1	1	7	12	8194029.0	5.0760999E10	3.232E9	3.37500006E9	2.736E9	6.2114001E10	2.42849997E10	2.30089994E10	2.45E8	30.0	334.27	2810.34			6.1527998E10	2.23955005E10	2.12125E10		12.9	5.49	6.37	6.65	37.04	8.95	1.09	153.0	2630.0	136.0	2015.0	159.5
E00780	40780	4120101002532	堺化学工業株式会社	2017	FY	2018-06-27	2017-04-01	2018-03-31	S100D79V	有価証券報告書－第123期(平成29年4月1日－平成30年3月31日)			1	1	7	12	2.0987912E7	8.7223001E10	4.6899999E9	4.27900006E9	2.32899994E9	1.17954003E11	8.0763003E10	7.7948002E10	7.07E8	40.0	130.29	4450.92			1.19137501E11	8.13505E10	7.8604501E10		2.96	3.59	5.38	4.91	66.08	30.36	0.87	396.0	3235.0	361.0	2794.0	382.0
E00781	40970	5120001059639	高圧ガス工業株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DD8F	有価証券報告書－第85期(平成29年4月1日－平成30年3月31日)			1	1	7	12	5.5577528E7	7.9958E10	4.8179999E9	5.3859999E9	3.24E9	8.4850999E10	5.5024001E10	5.4105002E10	8.83E8	16.0	58.7	980.08			8.2340004E10	5.3225001E10	5.2338E10		6.19	6.54	6.03	6.74	63.76	27.25	1.66	721.0	993.0	702.0	885.0	739.0
E00784	40920	3010601005559	日本化学工業株式会社	2017	FY	2018-06-26	2017-04-01	2018-03-31	S100DD1B	有価証券報告書－第160期(平成29年4月1日－平成30年3月31日)			1	1	7	12	8922775.0	3.6798001E10	4.084E9	4.00899994E9	2.77400013E9	6.2242001E10	3.4518E10	3.4518E10	5.27E8	60.0	315.45	3924.25			6.0292002E10	3.33589996E10	3.33589996E10		8.32	6.65	11.1	10.89	55.46	19.0	1.58	239.0	3585.0	211.0	3490.0	220.5
E00786	40940	8010501016239	日本化学産業株式会社	2017	FY	2018-06-29	2017-04-01	2018-03-31	S100DGAA	有価証券報告書－第93期(平成29年4月1日－平成30年3月31日)			1	2	7	12	2.068E7	2.21500006E10	2.67800013E9	2.81500006E9	1.96300006E9	4.1196999E10	3.43000003E10	3.43000003E10	5.01E8	25.0	98.52	1711.43			3.9382E10	3.27645E10	3.27645E10		5.99	7.15	12.09	12.71	83.26	25.52	1.53	1315.0	2423.0	1223.0	1316.0	1394.0
E00787	40930	8010001034831	東邦アセチレン株式会社	2017	FY	2018-06-25	2017-04-01	2018-03-31	S100D8UC	有価証券報告書－第84期(平成29年4月1日－平成30年3月31日)			1	1	7	12	7004000.0	3.7236998E10	1.81E9	1.926E9	1.16700006E9	3.13609994E10	1.50619996E10	1.33970002E10	2.79E8	40.0	167.14	1917.71			3.11880008E10	1.45999995E10	1.29729997E10		9.0	6.18	4.86	5.17	42.72	23.91	1.91	1006.0	1836.0	856.0	1431.0	1053.0
E00789	40310	4010001008665	片倉コープアグリ株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DHCR	有価証券報告書－第103期(平成29年4月1日－平成30年3月31日)			1	1	7	12	1.0161686E7	3.7334999E10	1.22499994E9	1.28099994E9	1.071E9	4.3974001E10	2.21830001E10	2.2134999E10	4.04E8	40.0	106.3	2199.55			4.3517501E10	2.18784993E10	2.18310001E10		4.91	2.94	3.28	3.43	50.34	37.72	1.85	252.0	1490.0	223.0	1229.0	243.0
E00791	41020	5140001035506	丸尾カルシウム株式会社	2017	FY	2018-06-27	2017-04-01	2018-03-31	S100DE7X	有価証券報告書－第70期(平成29年4月1日－平成30年3月31日)			1	2	7	12	2342000.0	1.20359997E10	5.04E8	6.14E8	3.83E8	1.42299996E10	8.3320003E9	7.8850002E9	6.6E7	30.0	171.64	3560.05			1.41755003E10	8.1315E9	7.7319997E9		4.95	4.33	4.19	5.1	55.41	17.23	0.81	1758.0	1802.0	1398.0	1726.0	1506.2
E00792	40880	1430001009475	エア・ウォーター株式会社	2017	FY	2018-06-27	2017-04-01	2018-03-31	S100DCAY	有価証券報告書－第18期(平成29年4月1日－平成30年3月31日)			1	1	7	12	1.98705056E8	7.5355901E11	4.2397999E10	4.4691001E10	2.51730002E10	6.9491399E11	2.94643991E11	2.77954003E11	7.4579999E9	38.0	128.95	1422.6			6.6201453E11	2.87697011E11	2.66968498E11		9.43	6.75	5.63	5.93	40.0	29.63	2.59	2095.0	2543.0	1890.0	2076.0	2067.3333333333335
E00794	61370	7011701002789	小池酸素工業株式会社	2017	FY	2018-06-27	2017-04-01	2018-03-31	S100DDUD	有価証券報告書－第95期(平成29年4月1日－平成30年3月31日)			1	2	15	12	4522933.0	4.4393001E10	1.338E9	1.534E9	7.54E8	5.5659E10	3.15279995E10	2.9391999E10	2.89E8	70.0	182.38	7102.47			5.4778999E10	3.09725E10	2.88980009E10		2.61	2.8	3.01	3.46	52.81	38.33	0.93	304.0	3070.0	265.0	2920.0	290.0
E00796	40980	3250001003412	チタン工業株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100D7QD	有価証券報告書－第120期(平成29年4月1日－平成30年3月31日)			0	1	7	12	3027626.0	6.5400003E9	7.4E7	6.6E7	1.51E8	1.07530004E10	5.4310001E9	5.4310001E9	6.0E7	20.0	50.51	1805.6			1.09455002E10	5.5500001E9	5.5500001E9		2.72	0.6	1.13	1.01	50.51	39.74	1.08	195.0	3815.0	186.0	2528.0	188.0
E00804	44620	7140001012494	石原ケミカル株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DE8Y	有価証券報告書－第80期(平成29年4月1日－平成30年3月31日)			1	1	7	12	8154140.0	1.49630003E10	1.16E9	1.21699994E9	8.98E8	2.13699994E10	1.77779999E10	1.77779999E10	3.42E8	42.0	114.82	2180.39			2.04244992E10	1.68355E10	1.68355E10		5.33	5.96	7.75	8.13	83.19	38.08	2.03	1356.0	2575.0	1300.0	2380.0	1320.0
E00806	40820	8120001031181	第一稀元素化学工業株式会社	2017	FY	2018-06-22	2017-04-01	2018-03-31	S100D8KE	有価証券報告書－第62期(平成29年4月1日－平成30年3月31日)			1	2	7	12	2.44E7	2.55369994E10	4.632E9	4.3549998E9	2.97100006E9	3.5705999E10	2.46969999E10	2.46409994E10	3.86E8	16.0	122.93	1019.23			3.31980001E10	2.3337001E10	2.32850002E10		12.76	13.12	18.14	17.05	69.01	12.99	1.65	5610.0	5940.0	1035.0	1252.0	1074.0
E00808	41880	8010401059206	株式会社三菱ケミカルホールディングス	2017	FY	2018-06-26	2017-04-01	2018-03-31	S100DE8M	有価証券報告書－第13期(平成29年4月1日－平成30年3月31日)	三菱ケミカルホールディングス KAITEKIレポート2018	http://csr-toshokan.net/ln_book/mchc-2018/download.pdf	1	1	7	12	1.50628813E9	3.7244059E12	3.55710992E11	3.44077009E11	2.11788005E11	4.7005921E12	1.91949006E12	1.28575E12	4.6059E10	32.0	147.14	893.26			4.5820695E12	1.80884354E12	1.188574E12		17.82	7.51	9.55	9.24	27.35	21.75	2.55	867.8	1319.5	801.7	1030.5	855.4
E00809	41120	2010401070762	保土谷化学工業株式会社	2017	FY	2018-06-25	2017-04-01	2018-03-31	S100DCL6	有価証券報告書－第160期(平成29年4月1日－平成30年3月31日)			1	1	7	12	8413726.0	3.8692999E10	3.90300006E9	4.16899994E9	2.86200013E9	5.4997E10	3.5869E10	3.32699996E10	3.95E8	50.0	362.29	4210.82			5.4213501E10	3.4863002E10	3.25334999E10		8.8	7.69	10.09	10.77	60.49	13.8	1.13	3800.0	8780.0	3130.0	4820.0	3455.0
E00810	41130	9120001056384	田岡化学工業株式会社	2017	FY	2018-06-28	2017-04-01	2018-03-31	S100DGPM	有価証券報告書－第118期(平成29年4月1日－平成30年3月31日)			1	2	7	12	2888000.0	2.18429993E10	2.07500006E9	2.10099994E9	1.36300006E9	2.11349996E10	9.8160005E9	9.8160005E9	1.86E8	65.0	475.51	3423.76			1.96519997E10	9.1704996E9	9.1704996E9		14.86	10.69	9.5	9.62	46.44	13.65	2.03	334.0	4110.0	298.0	3110.0	324.0
E00811	41140	9120001077620	株式会社日本触媒	2017	FY	2018-06-20	2017-04-01	2018-03-31	S100D5JL	有価証券報告書－第106期(平成29年4月1日－平成30年3月31日)	日本触媒 CSR報告書2018	http://csr-toshokan.net/ln_book/shokubai-2018/download.pdf	1	1	7	12	4.08E7	3.22801009E11	2.67270001E10	3.22929992E10	2.42800005E10	4.70102016E11	3.10762013E11	3.07271008E11	6.3810002E9	160.0	608.84	7705.05			4.51856007E11	3.01518488E11	2.97971515E11		8.15	7.15	8.28	10.0	65.36	26.28	2.12	7630.0	8850.0	6610.0	7220.0	7125.0
E00812	41150	5010001034925	本州化学工業株式会社	2017	FY	2018-06-22	2017-04-01	2018-03-31	S100D84Z	有価証券報告書－第89期(平成29年4月1日－平成30年3月31日)			1	2	7	12	1.15E7	2.00859996E10	3.20700006E9	3.12600013E9	1.72300006E9	2.77589996E10	1.94099999E10	1.70220001E10	3.21E8	28.0	150.19	1483.19			2.6604501E10	1.83605002E10	1.61665004E10		10.66	11.75	15.97	15.56	61.32	18.63	1.75	817.0	1549.0	751.0	1316.0	807.0
E00815	41820	9010001008768	三菱瓦斯化学株式会社	2017	FY	2018-06-26	2017-04-01	2018-03-31	S100DBV7	有価証券報告書－第91期(平成29年4月1日－平成30年3月31日)			1	1	7	12	2.317392E8	6.3590898E11	6.2741E10	8.0711E10	6.0530999E10	7.9248897E11	5.19144014E11	4.67363004E11	1.26549996E10	59.0	281.39	2187.99			7.6706401E11	4.97946493E11	4.4772701E11		13.52	10.52	9.87	12.69	58.97	20.91	2.54	2344.0	3555.0	2156.0	2549.0	2333.0
